2024;2025;AGRUPAMENTO_NATUREZA2;NATUREZA2;AREA;DEPARTAMENTO;SECCIONAL;DP;REGIAO;MUNICIPIO;MES
2;;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 9;SEC São João Boa Vista;DM - Sto. Antonio do Jardim;Piracicaba;Santo Antonio do Jardim;1
2;2;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 9;SEC São João Boa Vista;DM - Sto. Antonio do Jardim;Piracicaba;Santo Antonio do Jardim;1
;1;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 9;SEC São João Boa Vista;DM - Sto. Antonio do Jardim;Piracicaba;Santo Antonio do Jardim;1
;1;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Interior;DEINTER 9;SEC São João Boa Vista;DM - Sto. Antonio do Jardim;Piracicaba;Santo Antonio do Jardim;1
;1;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 9;SEC São João Boa Vista;001 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
31;33;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 9;SEC São João Boa Vista;001 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
1;2;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 9;SEC São João Boa Vista;001 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
10;14;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 9;SEC São João Boa Vista;001 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
9;8;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 9;SEC São João Boa Vista;001 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
2;;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 9;SEC São João Boa Vista;001 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
25;45;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 9;SEC São João Boa Vista;002 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
1;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 9;SEC São João Boa Vista;002 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
7;15;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 9;SEC São João Boa Vista;002 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
11;19;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 9;SEC São João Boa Vista;002 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
2;1;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
13;13;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
3;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
;1;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
;1;LATROCÍNIO;LATROCÍNIO;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
6;5;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
9;15;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
;1;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
;1;Nº DE VÍTIMAS EM LATROCÍNIO;Nº DE VÍTIMAS EM LATROCÍNIO;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
;1;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
1;;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Interior;DEINTER 9;SEC São João Boa Vista;003 DP - São João da Boa Vista;Piracicaba;São João da Boa Vista;1
1;7;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 9;SEC São João Boa Vista;DM - São Sebastião da Gama;Piracicaba;São Sebastião da Grama;1
;3;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 9;SEC São João Boa Vista;DM - São Sebastião da Gama;Piracicaba;São Sebastião da Grama;1
;1;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 9;SEC São João Boa Vista;DM - Vargem Grande do Sul;Piracicaba;Vargem Grande do Sul;1
36;26;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 9;SEC São João Boa Vista;DM - Vargem Grande do Sul;Piracicaba;Vargem Grande do Sul;1
1;;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 9;SEC São João Boa Vista;DM - Vargem Grande do Sul;Piracicaba;Vargem Grande do Sul;1
1;;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Interior;DEINTER 9;SEC São João Boa Vista;DM - Vargem Grande do Sul;Piracicaba;Vargem Grande do Sul;1
8;10;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 9;SEC São João Boa Vista;DM - Vargem Grande do Sul;Piracicaba;Vargem Grande do Sul;1
10;22;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 9;SEC São João Boa Vista;DM - Vargem Grande do Sul;Piracicaba;Vargem Grande do Sul;1
1;;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Interior;DEINTER 9;SEC São João Boa Vista;DM - Vargem Grande do Sul;Piracicaba;Vargem Grande do Sul;1
;2;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 9;SEC São João Boa Vista;DM - Vargem Grande do Sul;Piracicaba;Vargem Grande do Sul;1
;1;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Interior;DEINTER 9;SEC São João Boa Vista;DM - Vargem Grande do Sul;Piracicaba;Vargem Grande do Sul;1
2;4;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
43;55;FURTO - OUTROS;FURTO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
14;13;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
1;2;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
13;15;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
31;45;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
1;2;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
22;23;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
;2;ROUBO - OUTROS TOTAL;ROUBO DE CARGA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
1;4;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
;1;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
;1;ESTUPRO TOTAL;ESTUPRO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
3;1;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
112;87;FURTO - OUTROS;FURTO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
12;14;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
2;;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA - OUTRAS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
30;14;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
23;10;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
27;21;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
4;;ROUBO - OUTROS TOTAL;ROUBO DE CARGA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
7;13;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
2;1;ESTUPRO TOTAL;ESTUPRO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
4;2;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
107;102;FURTO - OUTROS;FURTO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
10;18;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
7;18;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
27;36;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
21;16;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
2;2;ROUBO - OUTROS TOTAL;ROUBO DE CARGA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
2;3;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Barueri;Grande São Paulo (exclui a Capital);Barueri;1
;3;ESTUPRO TOTAL;ESTUPRO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
1;5;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
111;126;FURTO - OUTROS;FURTO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
28;31;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
27;28;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
38;43;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
69;83;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
3;1;ROUBO - OUTROS TOTAL;ROUBO DE CARGA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
10;7;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
1;;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
1;;ESTUPRO TOTAL;ESTUPRO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
1;6;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
58;67;FURTO - OUTROS;FURTO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
25;34;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
2;1;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
;1;LATROCÍNIO;LATROCÍNIO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
14;12;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
35;29;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
2;1;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
;1;Nº DE VÍTIMAS EM LATROCÍNIO;Nº DE VÍTIMAS EM LATROCÍNIO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
90;70;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
7;2;ROUBO - OUTROS TOTAL;ROUBO DE CARGA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
13;11;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
1;1;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
1;;ESTUPRO TOTAL;ESTUPRO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
;2;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
58;55;FURTO - OUTROS;FURTO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
8;17;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
;1;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA - OUTRAS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
9;6;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
17;24;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
31;31;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
2;1;ROUBO - OUTROS TOTAL;ROUBO DE CARGA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
3;6;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;003 DP - Carapicuiba;Grande São Paulo (exclui a Capital);Carapicuíba;1
2;2;ESTUPRO TOTAL;ESTUPRO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
1;;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
25;49;FURTO - OUTROS;FURTO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
1;2;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
;1;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
2;5;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
16;20;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
;1;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
6;7;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
1;;ROUBO - OUTROS TOTAL;ROUBO DE CARGA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
1;3;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
;2;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;001 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
2;;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
24;40;FURTO - OUTROS;FURTO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
12;16;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
;1;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
1;1;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA - OUTRAS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
24;6;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
8;15;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
;1;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
19;25;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
1;1;ROUBO - OUTROS TOTAL;ROUBO DE CARGA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
11;7;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;002 DP - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
1;;ESTUPRO TOTAL;ESTUPRO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
6;3;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
152;120;FURTO - OUTROS;FURTO - OUTROS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
30;26;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
;2;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
1;1;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA - OUTRAS;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
26;9;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
44;42;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Grande São Paulo (exclui Capital);DEMACRO;SEC Carapicuíba;DM - Cotia;Grande São Paulo (exclui a Capital);Cotia;1
